text,label
kötüydüben isis holete balayı tatili için giitim fakat balayı konseptınde soylendıği gibi bı tatıl olmadı ne meyva tabagı geldı ne şarap ilgi  dı hiçbir şekilde tavsiye etmıyorum bu oteli tur operatörümüz zaten bı fiyaskoydu başka turlar misafırlerıyle ilgili iken justiturrda hıcır alakı goremedik iyabacılar üzerine kurulmus bır otel dıyebılırım kısacası daha güzel bı yerde tatilinizi yapabılırsınız ama isisde değil,Negative
kötümerabalar bu otelde  gün tatil yaptım malesef nerden başlayayım bilmiyorum deniz den başlamak gerekirse yüzmeyi bilen için güzel bir deniz eger yüzmeyi bilmiyorsanız vay halinize aniimasyon ise arkadaş o kadar otel e gttm böyle amatör lük mü olur dışardan gelen kenyalılar çınlıler yada gösterı ekıplerı olmasa akşamları başka yapacak ıç bır şey yok yanı anımasyon zayıf bırde arkadaş garsonlardan bır şey ıstemeyın ıstersenız suçlu olursunuz yada sana kötü gözle bakarlar sankı zorla çalışıyorlar havası var dı garsonlarda odalar eskı rutubet kokuyor klıma yetersız hele hele de restaurant da klıma olmazmı ya sahılde barda çalışan elemanlar bıraz ınsanlara saygılı olmayı öğrenebılırlermış nerde bır turıst görseler baştan aşağıya şöyle bır suzuyorlar orası kız ayarlama veya çapkınlık yapılacak yer değl ınsanlar  sene çalışıp yılın yorunluğunu sıtresını atmaya gıdıyorlar yemek konusunda ıse  gun boyunca hemen hemen balık yedım dıyebılırım sabah kahvaltası fena değıldı ama yınede hıç hıjyen değıldı malesf ya bunları aslında üzülerek söylüyorum ama gerçek bunlar gıdecekler ıçın bu yazdıklarıma hazır olun derm,Negative
" Size tek bir şey söleyeceğim korku arıyorsanız bu filmde bulamassınız korku hariç nerdeyse her şey var ben korku filmi diye izledim, filmin bazı sahnelerinde güldüm vakit kaybı ",Negative
tweter in başındaki pislik kaç hesap kapatacaksın bakalım ben hesap  açmaktan vazgeçmeyeceğim,Negative
" Sinemanın &quot;sinema&quot; olma nedeni anlatımın yanısıra görselliktir.Mekanın kısıtlı olmaması güzelleştirir çogu zaman filmleri.Son yıllardaki efektleri saymasak da olur,hiç önemli değil.Çogunlukla da kamera kullanımlarını takip eder hayranlıkla izleriz.Bunu başka yerde göremeyiz.Sinemanın da tadı burada değil midir? Trier in tarzı,anlatımı vs. sözkonusu değil burada...Sinema formatında olup olmadıgı önemli olan.Dogville tiyatroda izlenilse belki hoş bir &quot;oyun&quot; olabilir..Ama ben sinemaya gidiyorsam film izlemeye gidiyorum demektir,oyun değil.Bu yüzdendir ki Dogville sinema için kaale bile alınmamalı kanaatimce. ",Negative
" hakkaten anlasilir gibi degil. bu film bu puanı haketmiyor, efektler ve animasyonları disinda hic bir güzelligi olmayan bir film...izlemeye, arşive almaya degmez bence. ",Negative
tek kelimeyle berbat verdigim para haram zikkim olsuntek kelimeyle berbat hani bisey eksik olur digeri örter o eksikligi dogru olan bisey yoktu yazik yazik verdigim para haram zikkim olsun en azindan ets tura guvenip gittigim icin yazik öle güzel anlatilan otelde bunlari yasamak kimse parayi sokak ta toplamiyor pardon,Negative
 hayatımda izlediğim en kötü film.konusu çok sıkıcı komedi diolar ama tamamen yalan hiç birşey yok yani görüp görebileceiniz en kötü gençlik filmidir heralde ,Negative
kalıcı ve ağır bir koku yazın daha ağırlaşabiliyor.,Negative
 çok sıkıldım tek güldüğüm şey ’ağlamak istiyorum ağlamak istiyorum taamam’ ,Negative
çünkü seksi öğrenmenin de bi yaşı vardır o yaştaki çocuk köpek görse yolda aklına bunlar gelir şimdi ,Negative
 filmin orjinal ismi ve türkçeye saçma bi şekilde çevrilmesi ikisinin de filmle ne alakası olduğunu anlayamadım doğrusu.film de izleyiciye ne aktarılmak istendiğini çok merak ediyorum izlediğim en kötü ve en sinir bozucu bir film.izlerken sadece insanın siniri bozuluyor ve sanırım ynetmenin tek kaygısı bu olmuş herhangi bir mesaj vermeden can sıkmak... izlemezseniz bir şey kaybetmezsiniz ama izleyince sinirden midenizin ağrıyacağına eminim. kısacası saçma sapan bir film... ,Negative
 film güzeldi ama matt damon un oyunculuğunu hiç beğenmedim.iyi seyirler..... ,Negative
 ya beni çıldırtmayın bu film nası 9.1 alır ya 1 bile haketmio bu film ben bi sinema sever olarak haksızlık görüorum ,Negative
 Ne vampir sevgisi varmış arkadaş bu sektörde?! Yer gök vampir filmi oldu.Artık kendini tekrarlamaktan(remake) öte gidemeyen Hollywoodun son gözdesi. ,Negative
" dabbemi arafmı büyümü bir türlü karar veremiyorum hangisi daha felaket die,baş başa gidiyorlar bu konuda da büyü hakkaten dayanılır gibi değil ya. ",Negative
 Fılmı esnemeden izlemeniz için kahvesiz gitmeyin derim.Arada bir silkinip kendinize geldiginiz sahne yok degıl.Ama bunca görsel sahneye rağmen ne bulduk .Ucubelerden başka enterasan ne vardı ?Koca bir HİÇ..... ,Negative
" Ah Tanrım,ben güzel bile olmayan bir kızım,en az 24 yaşındayım ve liseye gidiyor gibi yapamıyorum,saçma bir nedenle ceza alıyor ve saçma bir etkinlikten geri kaldığım için üzülemiyorum,çok ama çok güzel bir eve bakıcılığa gidiyorum ama saatlerce çocukları görmüyorum bile,sonra o kocaman güzel evde kendi kendime korkmaya başlıyorum,kedi geçiyor korkuyorum,kuş uçuyor korkuyorum,telefon çalıyor korkuyorum ama beni bir katilin kovaladığını anladığımda bu kez korkmak yerine üzerine gidiyorum ve katilin olabileceği her yere bodoslama dalarak orda hiç tanımadığım bir ev sahibinin oğlunun yada 2 saniye gördüğüm yatılı hizmetçinin olabileceğini varsayıyorum.Ah Tanrım,ben bu evin içinde 1.5 saat geziyor ve bundan bir film çıkmasını bekliyorum.Üstelik Hababm sınıfı Askerde'nin afişinden daha kötü bir afiş yapmayı da başarıyor ve bunların hepsini neredeyse bedavaya çıkarıyorum.Sımon West e teşekkür ediyorum.Sonra gidip Hotel Rwanda adında gerçek bir film izliyor ve hastanede uyanıyorum...Hepsi rüya olmalı! ",Negative
" lütfen biri bu adamı durdursun, istanbulun yüce fetih filmini cılgın dersaneyi ceken adam yapmasın. eger böyle insanlar yapacaksa fetih filmi hiç olmasın. ",Negative
 ilk filmin yerini hiçbirini tutamaz.. testere 1 efsaneydi.. ddaha önce hiç yapılmamış bir şey yaptığı için bu kadar çok değenildi ve tutuldu.. ama işte hollywood para gelen yerlerin suyunu çıkarmayı çok iyi biliyor.. 2.si berbat olan filmin 3.süde 2.den aşşağı kalır değildi.. 4.yü tahmin etmek hiçte zor değil.. abi bi tadında bırakın ya.. hayret bişey.. yok geçmişini gösterelim yok bilmneyi gösterelim!!! öldü işte 3.cüde daha neyi göstereceksin??? bu da starwars gibi taaa jigsaw ın sorunlu çoçukluğuna kadar gidermiş... offff düşünmesi bile kötü ya.. ,Negative
ürün zamanında elime ulaştı fakat urun sıfır olmasına rağmen sıkıntı yaşadım. telefon lte veya 3g çektiği halde internete hirmekte ve arama yapmakta zorlanıyorum. ,Negative
 genel olarak türk filmi izlemiyorum.bu filim için izlemeden yorum yapmama kararı almış bir insan olarak.....BERBAT..!!! ,Negative
yapıştırıcı tutmuyor,Negative
 Kendimi bir Cem Yılmaz fanı olarak tanıtabilirim. Bu zamana kadar olan tüm filmlerini çok severek ve beğenerek izlemiştim. Ama bu film kesinlikle onlardan birisi değil. Neden böyle oldu sebepleri neler hiç bilmiyorum. Gerçekten çok üzücü... ,Negative
berbatbu oteli turon isimli acenta dan şubat ayında aldım ve daha ödeme yaptığım gün sorunlar başladı eşim ben ve  çocuk olarak tatili aldım ama sözleşmede baktım  çocuk acenteyi aradım biz bildirdik sorun ok dediler oteli aradım bizim o acente ile bir bağımız yok dediler neyse otel sahibi k bey beyfendi boşverin acenteyi falan gelin ben sizi misafir ederim dedi gittik ki bir de ne görelim bize  yataklı bir oda verdiler neden diyorum boş oda yok diyorlar rezervasyon yaptırmıştım diyorum  çocukla gelmişsin diyor söyledim ben diyorum bakarız diyorlar yeni oda oda  yatak yine bir çocuk açıkta bar akşam yemeği    arası yemekten kalkıyorsun bara gidiyorsun saat  > de bar kapanıyor içebilirsen  bira içiyorsun temizlik berbat çalışan çocuklar  numara bütün negatifliği kaldırıyolar ahçı süper birdaha anerissa mı tövbeler tövbesi inanmayan varsa gitsin baksın  kuruş fazla verin adam gibi bir tatil yapın ben pişman oldum tatilini rezil etmek isteyenlere şiddetle tavsiye ederim,Negative
ürünün eksileri:,Negative
Simens marka paramızla bizi rezil etti. En iyisi Olsun diye Bayideki en pahalı markayı aldık . Tabi paramızı da peşin ödedik . Kurulum için bir hafta bekledik. Makineyi kurup gittiler . İlk çalıştırmada fabrika hatası verdi. Telefon ettik yenisini getireceğiz dediler . Tam 1 ay 1 hafta oldu defalarca aramamıza rağmen  ne gelen Var ne giden . Müşteri hizmetlerini aradığımız zaman şikayetinizi oluşturuyoruz diyor . 1ay 1 haftadır elde buluşık yıkıyoruz. Simens marka bizi paramızla rezil etti . Para iadesi şstedik onu da gerçekleştirmediler . Başka marka bir makine alıp Tüketici hakları mahkemesine başvuracağım :(,Negative
hic begenmedim bu urunu. internette yazan guzel yorumlara kandim aldim. yuzume camur suruyorum sanki. rengide cok acik.,Negative
 fılmın basları cok guzel ama sonları berbat. zombı fılmı sonucta. hep aynı muhabbet.farklı bısey yok. ,Negative
" Konu iyi,senarist alanında kendini ispat etmiş geriye sadece yönetmen kalıyor işte o büyük problem'Yönetmen şimdiye kadar ne yapmış bence bir bakın??Arka sıradakiler diye bir dizi çekiyor her hafta komedi..insanın inanası gelmiyor çocuk sınıfta saçları uzunken tenefüse çıktığında çocuğu traş olmuş vaziyette görebiliyosunuz ve daha bunun gibi bir çok örnekleri var yani..Yani kısacası YÖNetmen FİYasko..Şunu da sölemeden edemeyecem insanlarının malesef ki bir kısmı hatta büyük bir kısmı Atatürkü çok sevdiğinden filmini çekmiyorlar Amaç ÇOK Duygusal..Eğer Atatürkü o kadar çok seviyorlarsa filmin gelirini mehmetçik vakfına bağışlarlar o zaman doğru amacı ortaya kaymuş olurlar..Üzgünüm ama bedava bilet verseler yinede izlemem..Bu tarz zihniyetlere prim vermem.. ",Negative
"telefondan bağımsız olarak kullanılamıyor, çünkü o modeli türkiye'de satmayacaklarmış..:(",Negative
yalnız içinden hortum bağlama aparatı (hose connector) çıkmıyor,Negative
"bunların dışında hafif, ince, kutusundan ekran koruma filmi yapıştırılmış olarak çıkıyor. ekran piksel sayısından dolayı net görünüyor. fiyat olarak mantıklı.",Negative
3 ADET  SPARİŞ VERDİĞİM ÜRÜN 1 ADET GELDİ  ULAŞANA KADAR  BAYA ZORLANDIM,Negative
" Fragmanını ilk seyrettiğimde filme hayran kaldım ve filmin gelmesini iple çekmeye başladım. fragmanında izlediğim üzere bol görsel efektli, fantastik ve akıcı bir film olacağını düşündüm. görsel olarak çok zengin olduğunu söyleyen arkadaşların bir kez daha düşünmesini isterim. şöyle genel bir baktığımızda bir kaç tane mamut sahnesi, bir sahnede aslan ve bi kaç tanede deve kuşuna benzeyen dev yarıkların sahnesi vardı. hadi tamam, pramit sahneleri ve filmin başlangıcındaki dağların arasında muazzam bulut denizi görsel olarak tatmin ediciydi ama yeterli değildi bence. yani açıkcası çok daha görsel zenginliğe sahip bir film bekliyordum. Konu desen, eh. tamam bu tarz filmlerde konudan ziyade görsellik ön plana çıkması konu yetersizliğini affetirebilir. ama ne bleyim işte.böyle olunca film beklentilerimi karşılıyamadı. ama çok fazla beklentisi olmayan ve vakit geçirmek isteyen arkadaşlar için filmi tavsiye edebilirim. ",Negative
" recep ivedik e benzetilmiş ama alakası yok izlenecek bir film değil zaman geçirmek için bile, şafak Sezer birşeyler yapmaya çalışmış ama olmamış bence şafak Sezerin Olmamış tek filmi birde Alp Kırşan var, olmuyor Alp olmuyor sen bir Jim Carrey le alakn yok Boşuna kendini yorma... ",Negative
" günün saatleri üzerinden ezan vurgusuyla &quot;döngüsellik ya da böyle gelmiş böyle gider&quot; tarzında bir şeyler anlatmaya çalıştığı kanısından filmi şekillendirmeye çalıştım ama film bittikten okuduğum kadarıyla yönetmen aslında kentleşme olgusu üzerinden teolojik bir özlemle islam kültürünün kentleşme öncesi konumunu günyüzüne çıkarmaya çalışmış bu açıdan film boyunca ezan sesine maruz kalmak pek içaçıcı olmadı. montaja bayılan yönetmen bunu biraz daha dizgisel yapsaydı bazı sahnelerin birbirleriyle olan bağlantılarında sorunsallarda olmazdı , görüntüler fena değildi kendi çapında belli bir konformist olmayan arayış var ama içerik ve montaj sorunsalı yanında şekilci olduğunu düşündürüyor. ",Negative
"i̇lk kez tartildığımda 93.5 kg geldim daha sonra yarım saat sonra bir daha tanıtıldım 92 kg geldim, guveniilir degil",Negative
Yani bu soysuz soytarı Türkiye de en büyük destekçilerinin solcularla aleviler olduğunu mu söylüyor Ona tek bir sözüm var Böyle bile olsa Söz konusu vatan ise gerisi teferruattır Diyen Atatürk ün sözünden gider kim vatanıma sahip çıkarsa ben de ona destek çıkarım Oldu mu ,Negative
" Tipik Amerikan gençlik komedi zırvalarından biri.Kızları yatağa atma peşinde olan iki delikanlımız,ponpon kızların kampına gitmek için ugraş verirler ve sonunda başarırlar.Sonrasında elde ettikleri bir çok kız falan filan ve en sonunda yaptıkları yanlış oldugunu anlarlar gibi birde iyi bir mesaj verirler tamamdır.Zaten bol bol güzel hatunlarda var.İzle gitsin.Sorgularsan izlenecek bi film degil. ",Negative
"bugune dek defalarca küçük bedenlerini aldığımız ürünün ilk defa bu boyunu aldık ve burnumuzdan geldi. her defasında bez sızdırdı. hatta sızdırmak bile denmez, resmen süzgeç gibi alta geçiriyor. nerde yapılıyor nasıl üretiliyor bilmiyorum ancak tamamen bizi bezdirdi. her bez değiştirmede bezle beraber çocuğun tüm kıyafetlerini de değiştirdik.  ",Negative
"görsel ve malzeme olarak çok basit duruyor, kullanım olarak bir sıkıntı yok.",Negative
" bu film 8 oscarlık bir film değil. Sekiz oscar demek efsane demek Godfather, Shawshank Redemption, Lord of The Rİngs seviyesinde olmak demek. Bu film kesinlikler o seviyede değil. Oscar verenler keşke neye 8 oscar verdiklerine bi baksalar. ",Negative
parfümü az kokulu ve sola dan beklediğimiz kalitede değil.tek katlı çok kötü bir ürün..,Negative
 sinema dergisinde kerem akçanın yorumunu aktarıyorum burak göral ın potansiyeli olan senaryosu ercan durmuş un kötü rejisinden dolayı çuvallıyor...... feridun düzağaç harika orası doğru çok seviyorum düzağaçı reynaud da fena değil ,Negative
resimler çok karışık. daha sade büyük resimler şeklinde olabilirdi. telafuzları yazılabilirdi. birde çoçukların daha böyle günlük hayatta kullanacakları kelimelere ağırlık verilmesi iyi olurdu memnun kalmadım,Negative
rezaletben eşimle çocuğumla bir yıl hayalini kurup gittiğim tatil tam bir rezalet ve hüsranla sonuçlandı otele ilk girdiğimizde bizi iki köpek karşıladı otelin içinde oynuyorlar resepsiyonda işlemlerimizi yapacak insan yok havuzda kedi köpek yüzüyor bira içmek istedim makina bozuk sauna yapacağız soba yanmıyo hamamda sıcak su yok odalarda akan su deniz suyu elektirikler kesiliyor su akmıyor saat beşte pide çıkıyor pas pislik içinde soruncada işine gelirse diyorlar yemekler rezalet zaten kedilerden fırsat bulursan yersin ha bu arada bizimle dalga geçiyorlar günün şanslı çiftisiniz sakın sakın bu otele gitmeyin kerasus bir rezalet mika turla sakin çalişmayin müşterisine sahip çıkmıyor,Negative
 filmden hiç bişey anlamadım.bence boşuna izlemeyin bu filmi. ,Negative
 tam bir zaman kaybı puanlamaya bile değmez! ,Negative
