text,label
"Kendileri ve eşleri, gölgelerde, koltuklara yaslanmışlardır.",neutral
2006 FIFA Dünya Kupası'nda da takımıyla finale kadar yükseldi.,formal
"Aman tanrım, Neil, ne yapıyorsun?",neutral
McDonald 's çalışanlarının iş konusunda eğitimi için tasarlanmış ve yaratılmıştır.,formal
Bu bağı onun kendi rızasıyla bozması gerekir.,neutral
Kafir Amerika da faiz Müslüman Türkiye de faiz,informal
Silah kaçakçısına dönüşen Amerikalı bir göçmen.,neutral
Bir şey çıktı. Gitmem gerekti.,neutral
Habsbqbsjsbahahaha ziraatle mi övünüyolar hay aminizi sikem,informal
YÖNLENDİRME Mariel Everton Cosmo Da Silva,formal
YÖNLENDİRME Trabzonlu III. Manuel Komnenos,formal
"Çalışmalarını, halen Bolu'daki özel atölyesinde sürdürmektedir.",formal
Biri var çok özledim,informal
tudordefol kahpe tudor istifa,informal
latovlevici piçini inatla oynatan büyük maçlardaki saçma sapan oyun düzeni ile çıkan yavşak tudor’u siz savunun,informal
ÖTEKİ TÜRLÜ OLMAZ ÖZGÜRLÜK ADINA,neutral
YÖNLENDİRME Kıbrıs Türk Futbol Federasyonu,formal
– Nadia Hasnaoui ( 2010 yarışması sunucularından biriydi ),formal
slm kaan purofilindeyim aşalık köle parlak pasif arayışım itahat edicek saybine zevk verirken zevk alıcak bir göt veren arıyorum igilelenler mesaj atsın aşalanmaktan sınırsız küfür yimekten hoşlananlar,informal
be amına kodumun çocuğu gökhan inler irfan can orta sahasına 3 orta sahayla bassan nolur gerizeka,informal
Ancak konferans finalinde Los Angeles Lakers'a 5 maç sonunda 4-1 ile elenerek sezonu noktalamış oldular.,formal
tatavla tiyatro mayıs 25 mayıs cuma 2030,informal
farklı bir şey söyleyecem gündem olucam diye saçmaladıkça saçmalıyor şabalak,informal
onun için geri akıyor sanki kadın 20 yaşındaki tatlı şirin kız hala  hiç değişmiyor hiç değişme böyle kal,informal
1888'deki gezisi ile Grönland'daki buzulları aşmaya çalışan ilk kişiydi.,formal
Yalnız bilmediğiniz bir şey var sanırım,informal
"Bir öğrenim bursu ile Fransa'ya gitmiş olan ağabeyi Sabahattin'in gönderdiği resim kitapları, ilgisinin devamını sağladı.",formal
Yaklaşsana. Ceketindeki broş.,neutral
"Alaska ve Yukon, ( Kanada ) arasındaki sınır bölgesinde bulunur.",formal
Daha sonra Haitili ile gerçek ailesini buluyor.,formal
Timur Kütahya’dan otağını Gürcistan’a taşıyana dek de yerlerini hiç değiştirmediler.,formal
Bana eşlik ettiğin için sağol.,neutral
anlaşılan siz diziyi izlemiyorsunuz yoksa bu saçma yaklaşımı öne sürmezdiniz,informal
CHP'nin kazandığı ilçeler MHP'nin kazandığı ilçeler]],formal
"Ardahan iline 62 km, Göle ilçesine 17 km uzaklıktadır.",formal
ülkemizin kitap okuma oranı artmış bu aralar öğrencilerin vizeleri var o yüzdendir heyecana gerek yok,informal
"Sadece son günlerde çok çalışıyorum, aşırı sigara ve içki içiyorum.",neutral
insanlar kavgadan bıktı usandı,informal
Sakarya'daki havai fişek fabrikasındaki patlamada ilk belirlemelere göre saldırı ve sabotaj izine rastlanmadı.,informal
Arkadaşlar elimde kendi emeğimle yaptığım 25 adet kolye ve 6 bileklik var. banka ödemeleri için acilen satmam gerekiyor. RT yaparak destek olursanız sevinirim.,informal
"Daha çok hasta olacağını söylediğimde hasta olabilirdi. Fakat Cameron, ona antibiyotik verdi.",neutral
Şef güzel pizza nasıl yapılır hakkında tüyolar veriyor,informal
Clint Eastwood ve Jack Nicholson ile çalıştı.,formal
"Verdiği pozlar sayesinde büyük bir hayran kitlesine ulaştı, özellikle Doğu Asya'da.",formal
"YÖNLENDİRME Me, Myself and I ( Beyoncé şarkısı )",formal
"Sen de denemelisin, Andrew.",neutral
"Bu arada, Afrika'nın sömürgeleştirilmesine de ikna oldu.",formal
Peder Westleyin teorisi biraz çılgınca.,neutral
10 sene önce bugün  Aşk-ı Memnu finalinden iki hafta sonra  LeBron James yeteneklerini Miami Heat’e götürmeye karar verdi.,informal
Neden sizi aramamı istediniz?,neutral
Artık sadece belirli yerlerin ve sahildeki aslanların hayalini kuruyordu.,neutral
Oyle zoruna mi gitti,informal
Sonrasında imparatorun davetiyle Hindistan'a gitti.,formal
Babam belki katı kalpli bir iş adamıydı ama soğukkanlı bir katil değildi.,neutral
"La Liga takımlarından UD Almería'nun formasını giyen oyuncu, Defans bölgesinde görev yapmaktadır.",formal
Usta Qine uzun bir ömür dileriz.,neutral
Bek oyuncusu arkası dönük içeri çalım atmaz. Bu zamana kadar atanıda görmedim bir ilkti zaten.,informal
YÖNLENDİRME Valentin İvanov ( 1934 doğumlu futbolcu ),formal
"Eşcinsellikten korktuğunuz kadar pedofiliden, kadın cinayetlerinden, kadın-hayvan tecavüzlerinden korksanız keşke",informal
Doğuda ise Karadeniz ve Hazar Denizi kıyılarına kadar uzanan yerleşim birimleri kurmuşlardır.,formal
"' '' Pogeez '' ' Almanya'nın kuzeyinde Schleswig-Holstein eyâletinde, Herzogtum Lauenburg iline bağlı bölge.",formal
evli çiftler ve tek bayanlar hepside erkek sağlam birtane evli çift veya tek bayan yok hepsi yalan dolan amk,informal
yıllık yapı siz adını şu veya bu koymak istiyorsunuz diye şu veya bu olmaz Şeklini değiştiremezsiniz bir kere kom,informal
Sultan II. Abdülhamid döneminden beri vardır.,formal
"Burdur'un Yeşilova ilçesindeki Salda Gölü'nü korumaya yönelik çalışmalar, devam ediyor. Burdur Valisi Ali Arslantaş, ""Su analiz sonuçlarına göre Salda Gölü'müzün suyu içilebilir"" dedi.",informal
"Bilimsel araştırmaların yanı sıra sanatla da uğraşmış, Hudson 's Bay Company'nin ilk valisi olmuştur.",formal
Harun Reşid’in meclislerinde ( 786-809 ) bulundu.,formal
Bunun komik olduğunu mu düşünüyorsun?,neutral
Ailede bi tane OC var yurumedigi insan kalmadi.,informal
bimden bunu alamadigim icin gay degilim tuh,informal
"Marmara, Doğu Anadolu, Güneydoğu Anadolu ve Karadeniz bölgelerinden kaydedilmiştir.",formal
Nelly Furtado ( featuring Timbaland ) — `` Promiscuous '',formal
Maçlar Pernik ve Sofya kentlerinde oynandı.,formal
"Fritz Walter Stadyumu, Kaiserslautern, Almanya",formal
YÖNLENDİRME 1992 Wimbledon Tenis Turnuvası,formal
"Erbil ilinde Zagros Dağları içinde, Zap Suyu vadisine yakın bir konumda bulunmaktadır.",formal
Şu fotoğrafta güzel çıkmışsın.,neutral
"' '' Einhaus '' ' Almanya'nın kuzeyinde Schleswig-Holstein eyâletinde, Herzogtum Lauenburg iline bağlı bölge.",formal
Hepsi iyi de bana hiçbir şey ifade etmiyor.,neutral
Keşke sadece sınavı rezillik olsa; öğrenciye it muamelesi yapılıyor. Övünebildikleri tek şey de “yeşil kampüs”.,informal
gülmekten karnınızı ağrıtacak en iyi  komedi filmi bu,informal
kaşar en ağır küfürleri hak ediyor,informal
"Diyanet İşleri Başkanı Erbaş, Ayasofya Camisi'ne Prof. Dr. Mehmet Boynukalın, Ferruh Muştuer ve Bünyamin Topçuoğlu'nun imam olarak atandığını açıkladi",informal
Mutfağın son halini nasıl buldunuz?,informal
- Dünya barışı için bir şey dile.,neutral
Takım turnuvaya BDT adı altında turnuvaya katıldı.,formal
2004-2007 yılları arasında Pakistan'da başkanlık yaptı.,formal
Olamaz orospu çocuğu..,informal
"Yapamayacağım, yapamayacağım.",neutral
sapkın ahl ksızların ürünlerini satmayacağını duyuran lc waikiki ye kocaman bir alkış,informal
"- Efendim, lütfen sakin olun.",neutral
Hayatının büyük bir bölümünü Kanada'da geçirmiştir.,formal
"O ki Allah ile beraber başka tanrılar edindi, bundan dolayı onu çetin bir azaba atın.",neutral
"Bay Wall, gay evliliği nasıl bay Santorumun evliliğini tehdit edebilir?",neutral
Şehzadesi olmadığı için hiçbir zaman o dönemki Hürrem Sultan gibi bir Haseki Sultan olamadı.,formal
Beni yaraladığın yer burası.,neutral
"Selam Stewie. Bak, olanlar için özür dilemek istiyorum.",neutral
GÖKTAŞI NEREDEN ÇIKTI LAN ?,informal
Biz de yürüyüşten geliyorduk.,neutral
işte senin için bir şarkı yapma nolursun akustikhane  dolu kadehi ters tut,informal
akhisar fener ztk final maçı özetini izledim hasan ali kafana sokam beyinsiz mal,informal
"Los Angeles Lakers, Boston Celtics gibi NBA de en çok şampiyonluğu bulunan iki takım bu sezonki playofflarda yer almadı.",formal
Abi çok iyi emeğinize sağlık,informal
Willis Reed finallerin en değerli oyuncusu seçilmiştir.,formal
Bu alan Homeros'un dünyaca bilinen ve tanınan Troyası'dır.,formal
YÖNLENDİRME Kılavuzlu Barajı ve Hidroelektrik Santrali,formal
Ar Damarı Bozulunca böyle Saçmalıklar Ortaya çıkıyor Aldıkları yeni kararları Uyguluyorlar Normal Fetö Uşağı SÜRTÜK Rezil,informal
Mürettebat bir gün kaptandan habersiz Kazablanka'ya gitmeye karar verir ve rotayı gizli bir şekilde değiştirirler.,formal
"Bunun ilk ipuçlarını normal sezonda 20,9 sayı attığı 1966–67 sezonunda playoffda bu sayıyı 27,5 yükseltmesi ile gösterdi.",formal
"Haçlı Seferleri sonrasında İtalya parçalanmış halde, zayıf fakat oldukça zengindi.",formal
Yımırta kafacıklar diyarı,informal
6 tane buldum ben benim icin 7.,informal
"BBC Haber '' 'in, başkaldırının başladığı zamanlarda bölgede yenilen çatışmalarla ilgili haberi.",formal
Belçika Ümit Millî Takımı'nda forma giymektedir.,formal
": ( Hillsborough Stadyumu, Sheffield'da )",formal
Şu anda çok çaresiz hissettiğimi bilmeni isterim.,neutral
Robert C. Cooper ve Brad Wright Yıldız Geçidi SG-1'i bitirdikten sonra yan ürün olarak Atlantis'i oluşturdular.,formal
Hava alanına geldim sayılır.,neutral
Ama sahiden nedenini anlayamıyorum.,neutral
"19 yaşında, Doğunun Madonna'sı olarak anılmaya başlandı.",formal
Bu boşanmayla bitecek bir evlilik değil.,neutral
"Nat, bat, sat, kat, hat...",neutral
- Bu kampı kimin kurduğunu hatırlatayım mı?,neutral
O adamın etkisi altına girdin.,neutral
harezmî eğitim modelimiz türkiye birincisi oldu hayırlı olmasını diliyorum,informal
Bi reading çözeyim dedim hepsi yanlış çıktı bıraktım dışarı çıkıyom,informal
"Görüyorsunuz, sizin giderek zayıfladığınızı izliyordum bir süredir.",neutral
Genç yaşlarından Gürcistan'da sosyo-politik süreçlere bağlı.,formal
biz de onu diyoruz maçı tatil ettiyse neden oynayıyor diye ama öküz yüne öküz hoş laf yine eşşek,informal
Bu işte çok başarılı olmamız için bize şans getirecek.,neutral
Belki cinayet davasını yeniden gözden geçirebiliriz.,neutral
Hala Dupreeyi yakalayabiliriz.,neutral
Bağlantı sabit fakat uzun olmayacaktır,neutral
"Sen git, bir haber alda, gel.",neutral
Bu İngiltere-Fransa Dostluğu olarak biliniyordu.,formal
Biliyorum evlat ama bu tür işler otobüs tarifesi gibi işlemiyor.,neutral
"** F - Kevin Garnett, Minnesota Timberwolves",formal
öyle mi kevaşe ne üzerinden yorum yapalım kıçındaki donun lastiği bile dolarla alınıyor büyükbaş,informal
Purgatoryde olan Purgatoryde kalır.,neutral
Aklında bir şeyler var gibi.,neutral
Şeytan tahtını insana kaptırdı,informal
"Bruce Willis, Billy Bob Thornton, Ben Affleck, Liv Tyler",formal
Yönetsel bakımdan Guam ve Kuzey Mariana Adaları olarak adlandırılan iki gruba ayrılır.,formal
Polis gelip beni tutuklayacak mı?,neutral
"Bir sakatlayıcı iflas çıkar, ama şehrin popüler belediye başkanı Ed Koch önderliğinde iflas mütevazı bir başarı elde.",formal
Ben buradayken reşit olmayanlar içki içemez.,neutral
bu şerefsizin karısı kapalı değilmiydi ayrıca lüks hayat yaşamaları normal burdan çaldıklarını harcıyor adi pislik,informal
"Ülke, kuzeyde Honduras, güneyde Kosta Rika İle komşudur.",formal
Diğer bir uçak da başkan Franklin D. Roosevelt için hazırlanmıştır.,formal
Bu herkese uygulanan işlem.,neutral
"Orhan Pamuk'un ''Sessiz Ev '' üzerine gözlemleri, romanın daha iyi anlaşılması açısından son derece önemlidir.",formal
Fethin ve egemenliğimizin sembolü tarihimizin altın sayfasına kavuştuk İslam alemi için bir umut kapısıdır,informal
Adresini bir peçeteye yazıp verdiğini söylemişti.,neutral
Matkabına sokayım orospu çocuğu sabah sabah deli ettin,informal
Super Bowlu kaç kişi izlemişti?,neutral
Türkiye Futbol Federasyonu resmî sitesindeki profili,formal
Umarım kusura bakmazsınız...,neutral
Orhun Nehri boyunca tarihi önemli yerler ;,formal
"Ben Kingsley, Candice Bergen, Martin Sheen",formal
Twitter bile benden yana değilim,informal
Daha sonra Bizans İmparatorluğu'nda sadece onursal bir unvan haline gelmiştir.,formal
Sen hiçbir yere gitmiyorsun.,neutral
"Yöre ; Çorum, Amasya ve Yozgat illerinin sınırlarının kesiştiği sahada bulunmaktadır.",formal
Kalenin tamamlanmasından sonra kaleyi ve çevresindeki bölgeyi Tapınak Şövalyeleri'ne verdi.,formal
"İsrail ünlü modelini vergi kaçırmaktan mahkum etti: Bar Refaeli'ye kamu hizmeti, annesine hapis cezası",informal
geçmiş olsun canım,informal
1993-1994 sezonu devre arası Rot-Weiss Essen'le olan sözleşmesini fesh edip 1.Bundesliga ekiplerinden VfB Stuttgart'in Christoph Daum'un ayrılmasından ötürü boşalan teknik direktörlük makamını almıştır.,formal
Mariupol kentinde Kanuni Sultan Süleyman diye adlandırılmış bir cami bulunmaktadır.,formal
geleceğin armysi benim yeğenim ya çocuk bir buçuk yaşında bile olsa beni ve bizi diğer saygısız insancıklardan daha iyi an,informal
Seçimin ardından Derviş Eroğlu Başbakanlığında UBP-TKP hükümeti kurulmuştur.,formal
Boys]] '' ( Pharrell Williams ile birlikte ),formal
Sana ne lan göt veren,informal
Sana bir hikaye anlatmak istiyorum. Güzel bir kız bebeğin hikayesi.,neutral
Allahın izniyle onları bozdular. Davud da Calutu öldürdü.,neutral
"Kuopio'da 1916'da bu üç Rus askeri, kucaklarında oyuncak bebek ile fotoğraf çektirmiş. Niye oyuncak bebekle bilmiyorum. Bilen?",informal
Ben arabayı çalıştırıyorum.,neutral
Ön yüzbaşı Happi bulmakta bana yardımcı olabilecek bir bilgi verebilirmisin?,neutral
İP ve CHP'de yönetici olmanın en önemli kriteri Tayyip Erdoğan ve ailesine hakaret etmiş olmak sanırım...,informal
zaten sevmiyorum erkekleri genel olarak hepsi bana lavuk geliyor 4050 tane sevdiğim arkadaşım hariç diğerleri,informal
Şimdiye kadar birşeyler öğrenmiş olmalıydık.,neutral
Burada üç sezon oynadıktan sonra ise 2011-12 sezonu başında Osasuna'ya transfer olmuştur.,formal
Hayır. Kimseye söyleyemeyeceğim.,neutral
hiç bu kadar kimsesiz kalmamıştı hikâyeler,informal
Bir taş koyacağız ve şunu yazacak:,neutral
böle sikerim ananı cici oğlan,informal
inatlastiginda fena yoruon duygusal topsun kesin sorcan bana hangisi benim diye kafan sokim,informal
Bebek en azından biraz karşı koyar.,neutral
Mut’un içinde rampanın ortasına kırmızı ışık diken mühendisin mi ne boksa onun anasını sikim.,informal
"`` One Step at a Time '' ( R.Nevil, L.Evans, J.Jeberg, M.Hansen ) — 3:26",formal
- Benim anlaşmaya geçelim mi?,neutral
ABD Ordusu Prag'a Kızıl Ordu'dan daha yakındı.,formal
Gururumuzsunuz tarih ve kültüre sahip çıktınız Size helal olsun koca yürekli adamlar,informal
Yerine geçen Christoph Daum da galibiyet alamayınca küme düştüler.,formal
Düğün gecemizde ne dediğini hatırlıyor musun?,neutral
"Bu, Allahın dilediğine verdiği fazl (lütuf ve ihsan)ıdır. Allah, büyük fazl sahibidir.",neutral
İlk olarak Siirt'in Eruh ilçesinde gönüllü olarak 4 kişiyle başladı.,formal
yoruma gerek yok çok güzelsin,informal
Diğer şekilde elinde çok fazla değişken olacaktır.,neutral
Darla'nın öldüğü ve Connor'ın doğduğu yerde ortaya çıkmıştır.,formal
"İslamcı dünya görüşünün kuraklığı ülkeyi esir almadan önce, insanlar böyle eğlenebiliyorlardı bu ülkede.",informal
"İspanya, tarihi boyunca birçok yabancı ulusun istilasına uğramıştır.",formal
"İlaçları yükleyince, ...sorun çözülecek mi?",neutral
1748-1749 yıllarında Şeyhülislam olarak görev yaptı.1753 yılında vefat etti.,formal
"Doğumu, Ammianus Marcellinus tarafından kaydedilmiştir.",formal
"Sinop merkezine 56 km, Boyabat ilçesine yaklaşık 45 km.",formal
"2 yıl Dallas Mavericks, son iki yılında Indiana Pacers'da forma giymiştir.",formal
"- Evet, arayacağım. Seni yarın arayacağım.",neutral
Ve sen İngiltere Kralı Henry Tudor olacaksın.,neutral
Nasıl olduğumu sorup bana sarıl aksi takdirde...,neutral
Ülke topraklarının tamamı Güney Afrika Cumhuriyeti toprakları ile çevrilidir.,formal
"Albümün üçüncü single'ı `` Firework '', dördüncü single'ı `` E.T. '', beşinci single'ı Last Friday Night ( T.G.I.F. ) '' olarak yayımlandı.",formal
"2012 den beri yanındayım, hep de öyle olucak... Yüzündeki gülümseme eksik olmasın canım çocuk. Hayatımı gökkuşağı gibi renkli yaptın sana minnettarım... Hiçbir zaman yalnız değilsin olmucaksın YANINDAYIZ..",informal
bırakın artık boş şeyleri konuşmayı ya Acun'u yeteri kadar zengin etmediniz mi? #exatlon çok mu önemli?,informal
YÖNLENDİRME Mustafa Kemal Atatürk'ün ölümü,formal
Memlekette komşunun tavuğuna kışt demek bile nelere mal olurken elin adamı milyoner parası var diye gelip doğadaki Allahın dağ keçilerini avlıyor,informal
Her şey için çok teşekkürler.,neutral
